47.4	0.139562
47.5	0.139716
47.6	0.139873
47.7	0.140034
47.8	0.140211
47.9	0.140383
48	0.140579
48.1	0.140806
48.2	0.141066
48.3	0.141308
48.4	0.141528
48.5	0.141726
48.6	0.14197
48.7	0.142249
48.8	0.142501
48.9	0.142745
49	0.142952
49.1	0.143147
49.2	0.143359
49.3	0.143597
49.4	0.143861
49.5	0.144097
49.6	0.144309
49.7	0.144518
49.8	0.144739
49.9	0.144974
50	0.145194
50.1	0.145407
50.2	0.145601
50.3	0.14579
50.4	0.145994
50.5	0.146197
50.6	0.146399
50.7	0.146576
50.8	0.146746
50.9	0.146951
51	0.14719
51.1	0.147428
51.2	0.147649
51.3	0.147855
51.4	0.148067
51.5	0.148306
51.6	0.148565
51.7	0.148804
51.8	0.149014
51.9	0.149209
52	0.149426
52.1	0.149665
52.2	0.149897
52.3	0.150129
52.4	0.150344
52.5	0.150532
52.6	0.150704
52.7	0.150884
52.8	0.151085
52.9	0.151318
53	0.151567
53.1	0.151813
53.2	0.15205
53.3	0.15227
53.4	0.152511
53.5	0.152746
53.6	0.152958
53.7	0.153154
53.8	0.153328
53.9	0.153484
54	0.153613
54.1	0.153754
54.2	0.153902
54.3	0.154048
54.4	0.154199
54.5	0.154343
54.6	0.154505
54.7	0.154666
54.8	0.154838
54.9	0.155009
55	0.155189
55.1	0.155359
55.2	0.155524
55.3	0.155715
55.4	0.155935
55.5	0.156177
55.6	0.156433
55.7	0.156682
55.8	0.156903
55.9	0.157095
56	0.157276
56.1	0.157445
56.2	0.157642
56.3	0.157877
56.4	0.158121
56.5	0.158378
56.6	0.158613
56.7	0.158813
56.8	0.15898
56.9	0.159143
57	0.159323
57.1	0.159507
57.2	0.159681
57.3	0.159854
57.4	0.160026
57.5	0.160199
57.6	0.16039
57.7	0.160628
57.8	0.160886
57.9	0.161115
58	0.161316
58.1	0.161513
58.2	0.161733
58.3	0.161959
58.4	0.162162
58.5	0.162354
58.6	0.162543
58.7	0.162704
58.8	0.16284
58.9	0.162984
59	0.163136
59.1	0.163277
59.2	0.163416
59.3	0.163569
59.4	0.163717
59.5	0.163866
59.6	0.164031
59.7	0.164216
59.8	0.164411
59.9	0.164603
60	0.164796
60.1	0.165001
60.2	0.165215
60.3	0.16541
60.4	0.165603
60.5	0.165806
60.6	0.165989
60.7	0.166141
60.8	0.166286
60.9	0.16646
61	0.166658
61.1	0.166873
61.2	0.167053
61.3	0.167244
61.4	0.167437
61.5	0.167617
61.6	0.167777
61.7	0.167927
61.8	0.168082
61.9	0.168247
62	0.16841
62.1	0.168575
62.2	0.168752
62.3	0.168934
62.4	0.169123
62.5	0.169313
62.6	0.169508
62.7	0.169696
62.8	0.169869
62.9	0.170045
63	0.170202
63.1	0.170348
63.2	0.1705
63.3	0.170644
63.4	0.170785
63.5	0.170958
63.6	0.171165
63.7	0.171403
63.8	0.171652
63.9	0.171876
64	0.172067
64.1	0.172244
64.2	0.172407
64.3	0.17254
64.4	0.172652
64.5	0.172777
64.6	0.172912
64.7	0.17307
64.8	0.173239
64.9	0.173404
65	0.173542
65.1	0.173688
65.2	0.17385
65.3	0.174038
65.4	0.174238
65.5	0.174448
65.6	0.174634
65.7	0.174792
65.8	0.174934
65.9	0.17505
66	0.175162
66.1	0.175282
66.2	0.175414
66.3	0.175569
66.4	0.175737
66.5	0.175907
66.6	0.176091
66.7	0.176274
66.8	0.176457
66.9	0.176626
67	0.176781
67.1	0.176946
67.2	0.177101
67.3	0.177253
67.4	0.177423
67.5	0.177593
67.6	0.177732
67.7	0.17787
67.8	0.178016
67.9	0.178162
68	0.178311
68.1	0.178461
68.2	0.178605
68.3	0.178739
68.4	0.17887
68.5	0.179036
68.6	0.179238
68.7	0.179444
68.8	0.179621
68.9	0.179788
69	0.179955
69.1	0.180108
69.2	0.180243
69.3	0.180385
69.4	0.180533
69.5	0.180691
69.6	0.180848
69.7	0.181019
69.8	0.181207
69.9	0.181405
70	0.181592
70.1	0.181777
70.2	0.181945
70.3	0.182077
70.4	0.182195
70.5	0.18232
70.6	0.182469
70.7	0.182636
70.8	0.182779
70.9	0.182883
71	0.182965
71.1	0.18306
71.2	0.183176
71.3	0.183321
71.4	0.183465
71.5	0.183598
71.6	0.183739
71.7	0.183904
71.8	0.184068
71.9	0.184214
72	0.184356
72.1	0.184524
72.2	0.18472
72.3	0.184907
72.4	0.185078
72.5	0.185256
72.6	0.18543
72.7	0.185602
72.8	0.18577
72.9	0.18592
73	0.186063
73.1	0.186216
73.2	0.186347
73.3	0.186467
73.4	0.186612
73.5	0.186778
73.6	0.186935
73.7	0.187068
73.8	0.187193
73.9	0.187316
74	0.187453
74.1	0.1876
74.2	0.187742
74.3	0.187855
74.4	0.187945
74.5	0.188041
74.6	0.188143
74.7	0.18827
74.8	0.188415
74.9	0.188567
75	0.188709
75.1	0.188846
75.2	0.188988
75.3	0.189153
75.4	0.18932
75.5	0.189471
75.6	0.18963
75.7	0.189785
75.8	0.189937
75.9	0.190106
76	0.19027
76.1	0.190418
76.2	0.19053
76.3	0.190641
76.4	0.190767
76.5	0.190899
76.6	0.191029
76.7	0.191164
76.8	0.191298
76.9	0.191435
77	0.191558
77.1	0.191672
77.2	0.191767
77.3	0.191879
77.4	0.192017
77.5	0.192177
77.6	0.19236
77.7	0.192547
77.8	0.192739
77.9	0.192955
78	0.193176
78.1	0.19336
78.2	0.193503
78.3	0.193631
78.4	0.19377
78.5	0.19396
78.6	0.19416
78.7	0.194346
78.8	0.194511
78.9	0.194632
79	0.19476
79.1	0.194905
79.2	0.195049
79.3	0.195201
79.4	0.195362
79.5	0.195488
79.6	0.195597
79.7	0.195742
79.8	0.195913
79.9	0.196074
80	0.196217
80.1	0.196394
80.2	0.196593
80.3	0.196799
80.4	0.196993
80.5	0.197175
80.6	0.19733
80.7	0.197513
80.8	0.197696
80.9	0.197868
81	0.198039
81.1	0.198215
81.2	0.198397
81.3	0.198575
81.4	0.198726
81.5	0.198857
81.6	0.198963
81.7	0.199056
81.8	0.199159
81.9	0.199281
82	0.199423
82.1	0.199586
82.2	0.199744
82.3	0.199876
82.4	0.200017
82.5	0.20017
82.6	0.200304
82.7	0.200414
82.8	0.200529
82.9	0.200666
83	0.200812
83.1	0.200956
83.2	0.201134
83.3	0.201341
83.4	0.201542
83.5	0.201709
83.6	0.201838
83.7	0.201968
83.8	0.202096
83.9	0.202214
84	0.202326
84.1	0.202442
84.2	0.202571
84.3	0.202714
84.4	0.202879
84.5	0.203054
84.6	0.203221
84.7	0.203389
84.8	0.203563
84.9	0.203734
85	0.20391
85.1	0.204086
85.2	0.20425
85.3	0.204393
85.4	0.204524
85.5	0.204632
85.6	0.20475
85.7	0.204872
85.8	0.205011
85.9	0.205166
86	0.205324
86.1	0.205475
86.2	0.205608
86.3	0.205729
86.4	0.205841
86.5	0.20595
86.6	0.206067
86.7	0.206207
86.8	0.206396
86.9	0.20662
87	0.206815
87.1	0.206959
87.2	0.207079
87.3	0.207198
87.4	0.207346
87.5	0.207503
87.6	0.207652
87.7	0.207802
87.8	0.207932
87.9	0.208018
88	0.208099
88.1	0.208217
88.2	0.208348
88.3	0.208471
88.4	0.208573
88.5	0.208684
88.6	0.208817
88.7	0.208941
88.8	0.20906
88.9	0.209207
89	0.209352
89.1	0.20948
89.2	0.209613
89.3	0.209761
89.4	0.209912
89.5	0.210052
89.6	0.210169
89.7	0.21029
89.8	0.210435
89.9	0.210585
90	0.210745
90.1	0.21089
90.2	0.211018
90.3	0.211153
90.4	0.211291
90.5	0.211422
90.6	0.21154
90.7	0.211654
90.8	0.211771
90.9	0.211883
91	0.212008
91.1	0.212153
91.2	0.212324
91.3	0.212501
91.4	0.212656
91.5	0.212789
91.6	0.212906
91.7	0.21301
91.8	0.213119
91.9	0.213245
92	0.21337
92.1	0.213502
92.2	0.213673
92.3	0.213869
92.4	0.21402
92.5	0.214113
92.6	0.214213
92.7	0.21435
92.8	0.214513
92.9	0.214663
93	0.214801
93.1	0.214924
93.2	0.21504
93.3	0.215166
93.4	0.215304
93.5	0.215437
93.6	0.215573
93.7	0.215723
93.8	0.215888
93.9	0.216077
94	0.21624
94.1	0.216388
94.2	0.216528
94.3	0.216673
94.4	0.216834
94.5	0.216994
94.6	0.217124
94.7	0.217233
94.8	0.21736
94.9	0.217488
95	0.217616
95.1	0.217757
95.2	0.217918
95.3	0.218072
95.4	0.218212
95.5	0.21832
95.6	0.218413
95.7	0.218514
95.8	0.21862
95.9	0.218716
96	0.218818
96.1	0.218932
96.2	0.219048
96.3	0.219177
96.4	0.219309
96.5	0.219451
96.6	0.219589
96.7	0.219714
96.8	0.219832
96.9	0.219949
97	0.220072
97.1	0.220216
97.2	0.220364
97.3	0.2205
97.4	0.220629
97.5	0.220757
97.6	0.220884
97.7	0.221018
97.8	0.221173
97.9	0.221334
98	0.221487
98.1	0.221628
98.2	0.22176
98.3	0.221873
98.4	0.221996
98.5	0.222131
98.6	0.222293
98.7	0.222469
98.8	0.222619
98.9	0.222761
99	0.222894
99.1	0.223014
99.2	0.223134
99.3	0.223247
99.4	0.223345
99.5	0.223429
99.6	0.223527
99.7	0.223634
99.8	0.223743
99.9	0.223856
100	0.223979
100.1	0.224102
100.2	0.22423
100.3	0.224361
100.4	0.224491
100.5	0.224625
100.6	0.224771
100.7	0.224923
100.8	0.225082
100.9	0.225222
101	0.225345
101.1	0.225458
101.2	0.225551
101.3	0.225637
101.4	0.225736
101.5	0.225852
101.6	0.225968
101.7	0.226083
101.8	0.226223
101.9	0.226363
102	0.226509
102.1	0.226667
102.2	0.22682
102.3	0.226958
102.4	0.227084
102.5	0.227224
102.6	0.227385
102.7	0.227542
102.8	0.227673
102.9	0.227781
103	0.227869
103.1	0.227951
103.2	0.22804
103.3	0.228133
103.4	0.228245
103.5	0.228372
103.6	0.228497
103.7	0.228591
103.8	0.228687
103.9	0.228814
104	0.228955
104.1	0.229081
104.2	0.22921
104.3	0.229351
104.4	0.229485
104.5	0.229627
104.6	0.229781
104.7	0.229943
104.8	0.230113
104.9	0.230273
105	0.230408
105.1	0.230534
105.2	0.230659
105.3	0.230789
105.4	0.230907
105.5	0.231014
105.6	0.231131
105.7	0.231277
105.8	0.231406
105.9	0.231529
106	0.231656
106.1	0.231793
106.2	0.231939
106.3	0.232085
106.4	0.232235
106.5	0.232368
106.6	0.232486
106.7	0.232601
106.8	0.232707
106.9	0.2328
107	0.232882
107.1	0.232983
107.2	0.23311
107.3	0.23325
107.4	0.233392
107.5	0.233532
107.6	0.233661
107.7	0.233782
107.8	0.233894
107.9	0.234031
108	0.234155
108.1	0.23426
108.2	0.234367
108.3	0.234474
108.4	0.234587
108.5	0.234703
108.6	0.234814
108.7	0.234941
108.8	0.23507
108.9	0.23518
109	0.235278
109.1	0.235375
109.2	0.235488
109.3	0.235605
109.4	0.235732
109.5	0.235883
109.6	0.236038
109.7	0.236185
109.8	0.236326
109.9	0.236455
110	0.236563
110.1	0.236673
110.2	0.236785
110.3	0.236899
110.4	0.236993
110.5	0.237085
110.6	0.237181
110.7	0.237271
110.8	0.237367
110.9	0.237465
111	0.23757
111.1	0.237675
111.2	0.237792
111.3	0.237917
111.4	0.238037
111.5	0.238154
111.6	0.238268
111.7	0.238381
111.8	0.238503
111.9	0.238641
112	0.238795
112.1	0.238954
112.2	0.239121
112.3	0.239269
112.4	0.23938
112.5	0.239486
112.6	0.239613
112.7	0.239746
112.8	0.239866
112.9	0.23998
113	0.240099
113.1	0.240215
113.2	0.240311
113.3	0.240402
113.4	0.240511
113.5	0.24063
113.6	0.24077
113.7	0.240907
113.8	0.241047
113.9	0.241191
114	0.241317
114.1	0.241426
114.2	0.24153
114.3	0.241628
114.4	0.241725
114.5	0.241821
114.6	0.241929
114.7	0.242038
114.8	0.242155
114.9	0.242278
115	0.242395
115.1	0.242518
115.2	0.242621
115.3	0.242717
115.4	0.242815
115.5	0.242901
115.6	0.242972
115.7	0.243048
115.8	0.243112
115.9	0.243182
116	0.243269
116.1	0.243361
116.2	0.243443
116.3	0.24352
116.4	0.243611
116.5	0.24371
116.6	0.243812
116.7	0.243913
116.8	0.244016
116.9	0.244133
117	0.24427
117.1	0.24441
117.2	0.244541
117.3	0.244672
117.4	0.244804
117.5	0.244926
117.6	0.245044
117.7	0.245159
117.8	0.245261
